scenario_id,industry,erp_system,product,e2e_scenario_name,business_description,modules,data_sources,priority,test_type,auto_feasibility,integration_hint
PH-SAP-073,Pharma,SAP S/4HANA,SAP Pharma Process 73,Pharma E2E #73: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-074,Pharma,SAP S/4HANA,SAP Pharma Process 74,Pharma E2E #74: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-075,Pharma,SAP S/4HANA,SAP Pharma Process 75,Pharma E2E #75: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-076,Pharma,SAP S/4HANA,SAP Pharma Process 76,Pharma E2E #76: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-077,Pharma,SAP S/4HANA,SAP Pharma Process 77,Pharma E2E #77: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-078,Pharma,SAP S/4HANA,SAP Pharma Process 78,Pharma E2E #78: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-079,Pharma,SAP S/4HANA,SAP Pharma Process 79,Pharma E2E #79: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-080,Pharma,SAP S/4HANA,SAP Pharma Process 80,Pharma E2E #80: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-081,Pharma,SAP S/4HANA,SAP Pharma Process 81,Pharma E2E #81: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-082,Pharma,SAP S/4HANA,SAP Pharma Process 82,Pharma E2E #82: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-083,Pharma,SAP S/4HANA,SAP Pharma Process 83,Pharma E2E #83: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-084,Pharma,SAP S/4HANA,SAP Pharma Process 84,Pharma E2E #84: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-085,Pharma,SAP S/4HANA,SAP Pharma Process 85,Pharma E2E #85: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-086,Pharma,SAP S/4HANA,SAP Pharma Process 86,Pharma E2E #86: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-087,Pharma,SAP S/4HANA,SAP Pharma Process 87,Pharma E2E #87: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-088,Pharma,SAP S/4HANA,SAP Pharma Process 88,Pharma E2E #88: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-089,Pharma,SAP S/4HANA,SAP Pharma Process 89,Pharma E2E #89: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-090,Pharma,SAP S/4HANA,SAP Pharma Process 90,Pharma E2E #90: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-091,Pharma,SAP S/4HANA,SAP Pharma Process 91,Pharma E2E #91: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-092,Pharma,SAP S/4HANA,SAP Pharma Process 92,Pharma E2E #92: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-093,Pharma,SAP S/4HANA,SAP Pharma Process 93,Pharma E2E #93: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-094,Pharma,SAP S/4HANA,SAP Pharma Process 94,Pharma E2E #94: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-095,Pharma,SAP S/4HANA,SAP Pharma Process 95,Pharma E2E #95: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-096,Pharma,SAP S/4HANA,SAP Pharma Process 96,Pharma E2E #96: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-097,Pharma,SAP S/4HANA,SAP Pharma Process 97,Pharma E2E #97: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-098,Pharma,SAP S/4HANA,SAP Pharma Process 98,Pharma E2E #98: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-099,Pharma,SAP S/4HANA,SAP Pharma Process 99,Pharma E2E #99: Drug Lifecycle Stage 2,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-100,Pharma,SAP S/4HANA,SAP Pharma Process 100,Pharma E2E #100: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-101,Pharma,SAP S/4HANA,SAP Pharma Process 101,Pharma E2E #101: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-102,Pharma,SAP S/4HANA,SAP Pharma Process 102,Pharma E2E #102: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-103,Pharma,SAP S/4HANA,SAP Pharma Process 103,Pharma E2E #103: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-104,Pharma,SAP S/4HANA,SAP Pharma Process 104,Pharma E2E #104: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-105,Pharma,SAP S/4HANA,SAP Pharma Process 105,Pharma E2E #105: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-106,Pharma,SAP S/4HANA,SAP Pharma Process 106,Pharma E2E #106: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-107,Pharma,SAP S/4HANA,SAP Pharma Process 107,Pharma E2E #107: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-108,Pharma,SAP S/4HANA,SAP Pharma Process 108,Pharma E2E #108: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-109,Pharma,SAP S/4HANA,SAP Pharma Process 109,Pharma E2E #109: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-110,Pharma,SAP S/4HANA,SAP Pharma Process 110,Pharma E2E #110: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-111,Pharma,SAP S/4HANA,SAP Pharma Process 111,Pharma E2E #111: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-112,Pharma,SAP S/4HANA,SAP Pharma Process 112,Pharma E2E #112: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-113,Pharma,SAP S/4HANA,SAP Pharma Process 113,Pharma E2E #113: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-114,Pharma,SAP S/4HANA,SAP Pharma Process 114,Pharma E2E #114: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-115,Pharma,SAP S/4HANA,SAP Pharma Process 115,Pharma E2E #115: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-116,Pharma,SAP S/4HANA,SAP Pharma Process 116,Pharma E2E #116: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-117,Pharma,SAP S/4HANA,SAP Pharma Process 117,Pharma E2E #117: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-118,Pharma,SAP S/4HANA,SAP Pharma Process 118,Pharma E2E #118: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-119,Pharma,SAP S/4HANA,SAP Pharma Process 119,Pharma E2E #119: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-120,Pharma,SAP S/4HANA,SAP Pharma Process 120,Pharma E2E #120: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-121,Pharma,SAP S/4HANA,SAP Pharma Process 121,Pharma E2E #121: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-122,Pharma,SAP S/4HANA,SAP Pharma Process 122,Pharma E2E #122: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-123,Pharma,SAP S/4HANA,SAP Pharma Process 123,Pharma E2E #123: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-124,Pharma,SAP S/4HANA,SAP Pharma Process 124,Pharma E2E #124: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-125,Pharma,SAP S/4HANA,SAP Pharma Process 125,Pharma E2E #125: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",High,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-126,Pharma,SAP S/4HANA,SAP Pharma Process 126,Pharma E2E #126: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,E2E,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-127,Pharma,SAP S/4HANA,SAP Pharma Process 127,Pharma E2E #127: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Integration,High,SAP OData + Veeva REST APIs + LIMS integration
PH-SAP-128,Pharma,SAP S/4HANA,SAP Pharma Process 128,Pharma E2E #128: Drug Lifecycle Stage 3,End-to-end pharma process from R&D to distribution using SAP modules including MM PP QM SD FI CO with GxP compliance [web:38],"['MM', 'PP', 'QM', 'SD', 'FI', 'CO']","['SAP', 'Veeva', 'LIMS']",Medium,Regression,High,SAP OData + Veeva REST APIs + LIMS integration
