Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-00168,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00169,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00170,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00171,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00172,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00173,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00174,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00175,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00176,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00177,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00178,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00179,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00180,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00181,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00182,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00183,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00184,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00185,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00186,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00187,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00188,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00189,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00190,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00191,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00192,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00193,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00194,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00195,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00196,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00197,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00198,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00199,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00200,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00201,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00202,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00203,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00204,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00205,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00206,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00207,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00208,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00209,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00210,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00211,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00212,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00213,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00214,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00215,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00216,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00217,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00218,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00219,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00220,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00221,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00222,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00223,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00224,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00225,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00226,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00227,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00228,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00229,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00230,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00231,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00232,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00233,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00234,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00235,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00236,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00237,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00238,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00239,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00240,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00241,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00242,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00243,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00244,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00245,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00246,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00247,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00248,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00249,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00250,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00251,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00252,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00253,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00254,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00255,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00256,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00257,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00258,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00259,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00260,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00261,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00262,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00263,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00264,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00265,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00266,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00267,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00268,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00269,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00270,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00271,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00272,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00273,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00274,Workday,E2E,Core,Corporate,Flow,UI,Review Workday E2E,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
