Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
WD-00168,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00169,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00170,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00171,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00172,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00173,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00174,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00175,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00176,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00177,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00178,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00179,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00180,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00181,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00182,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00183,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00184,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00185,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00186,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00187,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00188,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00189,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00190,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00191,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00192,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00193,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00194,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00195,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00196,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00197,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00198,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00199,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00200,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00201,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00202,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00203,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00204,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00205,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00206,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00207,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00208,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00209,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00210,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00211,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00212,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00213,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00214,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00215,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00216,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00217,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00218,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00219,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00220,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00221,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00222,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00223,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00224,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00225,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00226,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00227,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00228,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00229,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00230,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00231,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00232,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00233,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00234,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00235,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00236,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00237,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00238,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00239,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00240,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00241,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00242,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00243,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00244,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00245,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00246,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00247,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00248,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00249,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00250,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00251,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00252,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00253,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00254,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00255,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00256,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00257,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00258,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00259,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00260,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
WD-00261,Workday,Finance,Core,Corporate,Flow,UI,Review Workday Finance,Access is provisioned,"1. Open App
2. Execute Flow
3. Confirm",Completes successfully,Low,Functional
