Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-INT-00056,Workday,INTEGRATIONS,EIB,Technology,Budget -> Expense -> Journal -> Dashboard,Data Migration,Export Technology Workday EIB,Workday access is provisioned and Technology test data exists,"1. Open Workday EIB.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00057,Workday,INTEGRATIONS,EIB,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Review Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00058,Workday,INTEGRATIONS,EIB,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Create Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00059,Workday,INTEGRATIONS,EIB,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Validate Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00060,Workday,INTEGRATIONS,EIB,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,UI,Sync Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00061,Workday,INTEGRATIONS,EIB,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Update Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00062,Workday,INTEGRATIONS,EIB,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Update Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00063,Workday,INTEGRATIONS,EIB,Public Sector,Budget -> Expense -> Journal -> Dashboard,Data Migration,Export Public Sector Workday EIB,Workday access is provisioned and Public Sector test data exists,"1. Open Workday EIB.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00064,Workday,INTEGRATIONS,EIB,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Validate Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00065,Workday,INTEGRATIONS,EIB,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Create Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00066,Workday,INTEGRATIONS,EIB,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Review Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00067,Workday,INTEGRATIONS,EIB,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,UI,Sync Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00068,Workday,INTEGRATIONS,EIB,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Close Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00069,Workday,INTEGRATIONS,EIB,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Validate Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00070,Workday,INTEGRATIONS,EIB,Hospitality,Budget -> Expense -> Journal -> Dashboard,Security,Submit Hospitality Workday EIB,Workday access is provisioned and Hospitality test data exists,"1. Open Workday EIB.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00071,Workday,INTEGRATIONS,Core Connector,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Close Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00072,Workday,INTEGRATIONS,Core Connector,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Route Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00073,Workday,INTEGRATIONS,Core Connector,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Create Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00074,Workday,INTEGRATIONS,Core Connector,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Close Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00075,Workday,INTEGRATIONS,Core Connector,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Reject Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00076,Workday,INTEGRATIONS,Core Connector,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Edit Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00077,Workday,INTEGRATIONS,Core Connector,Corporate,Budget -> Expense -> Journal -> Dashboard,Regression,Submit Corporate Workday Core Connector,Workday access is provisioned and Corporate test data exists,"1. Open Workday Core Connector.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00078,Workday,INTEGRATIONS,Core Connector,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Review Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00079,Workday,INTEGRATIONS,Core Connector,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Route Retail Workday Core Connector,Workday access is provisioned and Retail test data exists,"1. Open Workday Core Connector.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
