Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-MA-00067,Marketing,Email Studio,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Clone Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Clone and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Mobile
SF-MA-00068,Marketing,Email Studio,Nonprofit,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Accessibility,Restore Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Restore and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Integration
SF-MA-00069,Marketing,Email Studio,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Security,Sync Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Sync and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Integration
SF-MA-00070,Marketing,Email Studio,Nonprofit,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Functional,Validate Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Validate and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Accessibility
SF-MA-00071,Marketing,Email Studio,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Sync Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Sync and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Performance
SF-MA-00072,Marketing,Email Studio,Nonprofit,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Edit Nonprofit Marketing Email Studio,User has Marketing access and Nonprofit data is configured,"1. Navigate to Email Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Edit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,Security
SF-MA-00073,Marketing,Mobile Studio,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Create Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Create and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Accessibility
SF-MA-00074,Marketing,Mobile Studio,Retail,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Search Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Search and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Functional
SF-MA-00075,Marketing,Mobile Studio,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Create Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Create and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Security
SF-MA-00076,Marketing,Mobile Studio,Retail,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Delete Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Delete and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Integration
SF-MA-00077,Marketing,Mobile Studio,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Validate Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Validate and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Functional
SF-MA-00078,Marketing,Mobile Studio,Retail,Consent Capture -> Segment -> Journey -> Send -> Response,UI,Export Retail Marketing Mobile Studio,User has Marketing access and Retail data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Export and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-00079,Marketing,Mobile Studio,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Functional,Restore Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Restore and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Performance
SF-MA-00080,Marketing,Mobile Studio,Healthcare,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Performance,View Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform View and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,High,Functional
SF-MA-00081,Marketing,Mobile Studio,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Delete Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Delete and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,UI
SF-MA-00082,Marketing,Mobile Studio,Healthcare,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Validate Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Validate and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Medium,Integration
SF-MA-00083,Marketing,Mobile Studio,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Mobile,Update Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Update and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Accessibility
SF-MA-00084,Marketing,Mobile Studio,Healthcare,Consent Capture -> Segment -> Journey -> Send -> Response,Mobile,Reject Healthcare Marketing Mobile Studio,User has Marketing access and Healthcare data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Reject and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,UI
SF-MA-00085,Marketing,Mobile Studio,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Mobile,Delete Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Delete and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,UI
SF-MA-00086,Marketing,Mobile Studio,Financial Services,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Regression,Validate Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Validate and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Low,Functional
SF-MA-00087,Marketing,Mobile Studio,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Accessibility,Create Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Create and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,High,Integration
SF-MA-00088,Marketing,Mobile Studio,Financial Services,Cart Abandon -> Journey -> SMS -> Conversion -> Case,Integration,Search Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Cart Abandon -> Journey -> SMS -> Conversion -> Case.
3. Perform Search and verify results.",Cart Abandon -> Journey -> SMS -> Conversion -> Case completes successfully with audit trail and validation,Low,Regression
SF-MA-00089,Marketing,Mobile Studio,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Submit Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Submit and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,High,UI
SF-MA-00090,Marketing,Mobile Studio,Financial Services,Consent Capture -> Segment -> Journey -> Send -> Response,Integration,Create Financial Services Marketing Mobile Studio,User has Marketing access and Financial Services data is configured,"1. Navigate to Mobile Studio.
2. Execute: Consent Capture -> Segment -> Journey -> Send -> Response.
3. Perform Create and verify results.",Consent Capture -> Segment -> Journey -> Send -> Response completes successfully with audit trail and validation,Medium,Regression
SF-MA-00091,Marketing,Mobile Studio,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Security,Restore Manufacturing Marketing Mobile Studio,User has Marketing access and Manufacturing data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Restore and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Integration
SF-MA-00092,Marketing,Mobile Studio,Manufacturing,Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead,Performance,Approve Manufacturing Marketing Mobile Studio,User has Marketing access and Manufacturing data is configured,"1. Navigate to Mobile Studio.
2. Execute: Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead.
3. Perform Approve and verify results.",Visit -> Form Fill -> Lead -> Journey -> Email -> Sales Lead completes successfully with audit trail and validation,Medium,Regression
